date,AUD,CAD,CHF,CLP,COP,CZK,EUR,GBP,HKD,HUF,ILS,JPY,MXN,NOK,NZD,PLN,SEK,SGD,USD,ZAR
2016-04-05,2.24474,0.86142,-0.72773,3.79016,6.24993,0.265,-0.15201,0.38831,0.99012,0.882982,0.17458,-0.212803,4.62116,0.7927,2.175,1.55614,-0.36448,1.559,0.55751,7.88095
2016-04-06,2.25178,0.87398,-0.72476,3.81026,6.36006,0.26,-0.15245,0.38727,1.02029,0.89471,0.17129,-0.216615,4.65242,0.79768,2.175,1.58475,-0.36515,1.53659,0.57186,7.88311
2016-04-07,2.24327,0.84853,-0.7435,3.8,6.46081,0.26,-0.15904,0.36949,1.02,0.877268,0.17623,-0.220397,4.6669,0.81272,2.19,1.64827,-0.36272,1.5325,0.54228,7.88187
2016-04-08,2.21645,0.88075,-0.7368,3.77,6.51115,0.265,-0.16124,0.37215,1.05,0.837149,0.17623,-0.230556,4.65624,0.83249,2.18,1.64514,-0.36266,1.5425,0.5596,7.84378
2016-04-11,2.21919,0.87197,-0.73888,3.77,6.5112,0.26,-0.16355,0.39187,1.00998,0.817266,0.20995,-0.233121,4.63633,0.84252,2.1925,1.61798,-0.36818,1.505,0.55352,7.82443
2016-04-12,2.26546,0.89842,-0.737,3.77012,6.51063,0.26505,-0.164,0.41806,1.03033,0.81732,0.22543,-0.228062,4.61626,0.85858,2.215,1.62304,-0.34351,1.50807,0.57813,7.82729
2016-04-13,2.28962,0.88516,-0.73925,3.75013,6.53012,0.2725,-0.16512,0.42897,1.03025,0.827878,0.21671,-0.21918,4.63756,0.87492,2.255,1.62075,-0.32954,1.51258,0.57422,7.78893
2016-04-14,2.33725,0.90713,-0.73676,3.73,6.52108,0.2725,-0.15793,0.43003,1.04,0.836517,0.21707,-0.212854,4.61696,0.87617,2.2275,1.61994,-0.31095,1.64383,0.58228,7.77217
2016-04-15,2.34043,0.91251,-0.74384,3.73014,6.53126,0.275,-0.16158,0.41339,1.04,0.829515,0.21707,-0.216727,4.58618,0.89006,2.255,1.61683,-0.30478,1.6125,0.56123,7.76774
2016-04-18,2.32216,0.92484,-0.73805,3.69,6.52139,0.28,-0.1551,0.42544,1.0101,0.829348,0.21245,-0.240978,4.58619,0.89795,2.25,1.62102,-0.30329,1.5855,0.57049,7.76416
2016-04-19,2.35508,0.93657,-0.73755,3.7,6.5005,0.29,-0.15485,0.46845,1.04033,0.82043,0.21966,-0.254939,4.61119,0.90641,2.28,1.59395,-0.29755,1.54,0.59592,7.74508
2016-04-20,2.34048,0.95346,-0.74211,3.7201,6.48032,0.28,-0.1545,0.46292,1.05019,0.807438,0.20805,-0.267653,4.63737,0.91466,2.245,1.5804,-0.30226,1.55765,0.64247,7.7379
2016-04-21,2.36761,0.96974,-0.72417,3.75,6.4809,0.3,-0.1457,0.50541,1.1,0.821205,0.22219,-0.267683,4.66693,0.93652,2.24,1.58832,-0.29489,1.65,0.64503,7.74495
2016-04-22,2.36948,1.00676,-0.70558,3.75,6.47098,0.31,-0.15122,0.50886,1.1,0.81,0.22219,-0.315922,4.6463,0.92982,2.215,1.60154,-0.27751,1.6425,0.64718,7.80161
2016-04-25,2.36948,1.03694,-0.69257,3.74057,6.50114,0.305,-0.15146,0.51828,1.12011,0.777095,0.22007,-0.313408,4.63126,0.94094,2.215,1.61662,-0.28314,1.654,0.65956,7.82223
2016-04-26,2.37694,1.04026,-0.68401,3.73,6.50068,0.33,-0.14776,0.54126,1.16998,0.80829,0.22741,-0.295696,4.63645,0.95169,2.235,1.60459,-0.28525,1.715,0.67877,7.85208
2016-04-27,2.24396,1.01153,-0.68595,3.73,6.470237,0.33,-0.14705,0.53322,1.15974,0.859656,0.2279,-0.280468,4.63753,0.9587,2.215,1.60547,-0.28731,1.715,0.65864,7.85208
2016-04-28,2.21669,1.02463,-0.67738,3.71,6.45066,0.32,-0.14909,0.52293,1.1102,0.932634,0.2279,-0.239052,4.64706,0.9554,2.25,1.60969,-0.29415,1.615,0.62313,7.8174
2016-04-29,2.19377,1.03867,-0.67534,3.7,6.49672,0.33,-0.13497,0.51973,1.11036,0.943234,0.2279,-0.239052,4.66625,0.9865,2.255,1.61056,-0.28839,1.6228,0.61829,7.76934
2016-05-02,2.19249,1.04606,-0.67534,3.70051,6.59034,0.33,-0.13497,0.51973,1.11036,0.943234,0.2279,-0.239852,4.69062,0.9865,2.265,1.61056,-0.28839,1.6228,0.63718,7.76934
2016-05-03,2.06391,1.00716,-0.67034,3.71044,6.649,0.32,-0.14486,0.48143,1.12044,0.955698,0.20512,-0.239852,4.67127,0.96137,2.315,1.61056,-0.29552,1.60295,0.60319,7.82596
2016-05-04,2.0754,0.94147,-0.6796,3.7102,6.689,0.325,-0.14673,0.46691,1.13042,0.956315,0.20771,-0.239852,4.67127,0.96388,2.245,1.61976,-0.30426,1.63268,0.58691,7.86902
2016-05-05,2.04746,0.94712,-0.6796,3.7,6.72011,0.315,-0.15184,0.45087,1.15,0.925011,0.20144,-0.239852,4.64704,0.96388,2.22,1.62834,-0.30426,1.625,0.56788,7.85353
2016-05-06,1.9521,0.93923,-0.69263,3.69,6.60943,0.3,-0.15759,0.41584,1.14012,0.912733,0.20144,-0.239863,4.63628,0.95133,2.155,1.60921,-0.31195,1.63027,0.5819,7.83483
2016-05-09,1.9396,0.90554,-0.68638,3.72039,6.60943,0.3,-0.16283,0.3979,1.11029,0.9032,0.19387,-0.242377,4.65141,0.9516,2.165,1.60768,-0.31465,1.66032,0.55427,7.84901
2016-05-10,1.96103,0.89705,-0.68439,3.74051,6.58863,0.305,-0.16284,0.40169,1.0904,0.964709,0.18828,-0.266456,4.67137,0.94691,2.13,1.60889,-0.31149,1.65044,0.56491,7.86266
2016-05-11,1.96921,0.90171,-0.69298,3.75027,6.55849,0.305,-0.16099,0.40567,1.07039,0.948684,0.18828,-0.266456,4.66765,0.9563,2.165,1.61106,-0.31779,1.59268,0.56811,7.84468
2016-05-12,1.9532,0.93213,-0.70516,3.76,6.56858,0.31,-0.15875,0.43594,1.04017,0.945828,0.18828,-0.272772,4.68199,0.98654,2.2075,1.61763,-0.31239,1.555,0.59574,7.83458
2016-05-13,1.94622,0.91594,-0.7082,3.77,6.62959,0.305,-0.15715,0.47738,1.0702,0.942606,0.18828,-0.271769,4.72633,1.00141,2.22,1.56124,-0.31671,1.5725,0.58522,7.8592
2016-05-16,1.93775,0.93698,-0.7082,3.7904,6.70026,0.3,-0.15325,0.424,1.0703,0.942606,0.17603,-0.271769,4.79637,1.00141,2.205,1.53628,-0.31938,1.55527,0.61582,7.92005
2016-05-17,1.98001,0.95034,-0.70348,3.77051,6.67891,0.305,-0.14953,0.42931,1.08029,0.943245,0.18134,-0.270278,4.82632,1.00141,2.22,1.54725,-0.31464,1.5429,0.65345,7.95589
2016-05-18,1.98048,1.00535,-0.69848,3.76021,6.69914,0.31,-0.14573,0.46221,1.11037,0.94367,0.21668,-0.258862,4.93273,0.99235,2.24,1.58622,-0.32453,1.60264,0.73774,8.04229
2016-05-19,1.99386,0.99747,-0.69644,3.81,6.74945,0.32,-0.14536,0.47612,1.18004,0.959359,0.22138,-0.246189,5.00698,0.99876,2.285,1.60735,-0.3259,1.66,0.73086,7.99309
2016-05-20,1.98342,0.99829,-0.67993,3.81,6.74008,0.325,-0.1463,0.48948,1.17014,0.95406,0.22138,-0.252516,5.0413,1.01742,2.29,1.63802,-0.32268,1.66,0.73656,7.91986
2016-05-23,1.98936,0.99829,-0.67406,3.81029,6.78047,0.325,-0.14692,0.488,1.14029,0.946406,0.21468,-0.256561,5.12124,1.01997,2.335,1.66515,-0.32971,1.66,0.74886,7.95333
2016-05-24,1.99029,0.99825,-0.66106,3.82059,6.7591,0.33,-0.15005,0.52264,1.16033,0.982512,0.22099,-0.257757,5.09646,1.01264,2.3075,1.68232,-0.32625,1.74546,0.77024,7.98488
2016-05-25,1.99945,1.00329,-0.66181,3.8202,6.74908,0.335,-0.15171,0.53184,1.16041,1.000206,0.22266,-0.255233,5.02771,1.02152,2.315,1.66469,-0.31941,1.73522,0.76735,7.9928
2016-05-26,1.98317,0.98678,-0.66694,3.79,6.73832,0.345,-0.15791,0.51696,1.11985,1.015,0.20552,-0.256277,4.95707,1.03061,2.27,1.66469,-0.32619,1.6975,0.73052,7.981
2016-05-27,1.98201,0.99206,-0.68013,3.82974,6.75897,0.345,-0.15932,0.52006,1.09979,1.015,0.20552,-0.260109,4.99627,1.02363,2.255,1.66525,-0.33018,1.70727,0.7432,7.98438
2016-05-30,1.99681,0.99206,-0.68013,3.82974,6.75897,0.345,-0.15932,0.52006,1.15,1.015,0.20552,-0.260403,4.99627,1.02363,2.295,1.66525,-0.33018,1.775,0.7432,7.98438
2016-05-31,2.02147,0.9887,-0.6818,3.83,6.70885,0.35,-0.15882,0.5123,1.15012,1.03,0.21597,-0.261681,4.99132,1.00379,2.305,1.67581,-0.33097,1.775,0.73875,8.01641
2016-06-01,2.02403,0.96962,-0.69336,3.80019,6.68785,0.34,-0.16178,0.46717,1.11052,1.03159,0.20851,-0.26676,5.01259,0.99651,2.3,1.69921,-0.33571,1.76512,0.76206,7.98591
2016-06-02,2.00402,0.94982,-0.69645,3.77,6.62666,0.34,-0.15817,0.44269,1.1,1.022557,0.20571,-0.26675,5.08206,0.97731,2.2875,1.71065,-0.34429,1.7475,0.75362,7.97688
2016-06-03,2.00303,0.88682,-0.71216,3.73,6.57628,0.335,-0.1653,0.40205,1.09,0.982483,0.20571,-0.268018,4.98631,0.9598,2.28,1.69677,-0.3728,1.735,0.63643,7.89578
2016-06-06,1.96043,0.91923,-0.72673,3.71058,6.57628,0.33,-0.16645,0.38322,1.0,0.992663,0.18871,-0.274354,5.0264,0.93023,2.28,1.72198,-0.3728,1.63,0.63996,7.81258
2016-06-07,2.01513,0.90431,-0.74638,3.72,6.64776,0.335,-0.16747,0.37841,1.02047,0.979386,0.18577,-0.267987,4.94634,0.93605,2.235,1.70237,-0.37575,1.62,0.63133,7.81064
2016-06-08,2.00745,0.89748,-0.75821,3.70012,6.64716,0.335,-0.16078,0.39752,0.98,0.948309,0.18529,-0.259126,4.88247,0.92414,2.285,1.68739,-0.38476,1.6026,0.62486,7.75527
